quarter,y,g,newsy,taxy,debty,infl,unemp,slack,zlb,recession,wwii,ag,y_cbo,g_cbo,newsy_cbo,ypc,gpc,newsy_hbr
1895.75,1.0007636952485395,0.053243407079173785,0.0,0.019172449969678595,0.07251594022415941,0.30773021076733187,8.28,1.0,0.0,0.0,0.0,0.4305634642510855,1.011279613807736,0.0538028831426212,0.0,0.005098707305640891,0.0002712653845665087,0.0
1896.0,0.9519383075706537,0.05279951218446069,0.0,0.019890410612760583,0.07260230442692542,0.002614256630728562,9.31,1.0,0.0,1.0,0.0,0.8733820235594035,0.9621929959400434,0.05336829121058183,0.0,0.004876659711054107,0.0002704852318532828,0.0
1896.25,0.9320058843795972,0.051711542856418546,0.0,0.018716318504190844,0.07724118761844599,-3.4613837615264487,9.32,1.0,0.0,1.0,0.0,0.7709308499178127,0.9422454875702058,0.05227967841017243,0.0,0.004800490573170076,0.00026635108014533894,0.0
1896.5,0.9059175659808635,0.05611606744203666,0.0,0.01868615792966158,0.07972005157962606,-3.944069027274111,9.27,1.0,0.0,1.0,0.0,0.922740936883139,0.9160214462288299,0.05674194119337214,0.0,0.0046903646545263375,0.00029053948081486354,0.0
1896.75,0.882266643938306,0.05451943893611527,0.0,0.0190768431372549,0.08230829462508295,12.924226041038445,9.17,1.0,0.0,1.0,0.0,0.8708423944828693,0.8922125436627847,0.05513404323564194,0.0,0.0045898327031689955,0.0002836275240673216,0.0
1897.0,0.9167484001126844,0.05614222897350806,0.0,0.02016741357234315,0.08081705882352941,-10.660794745161262,9.04,1.0,0.0,1.0,0.0,0.3933678540520233,0.9271533049375515,0.05677943166625718,0.0,0.004791805103831523,0.0002934530557159046,0.0
1897.25,0.9216463465270343,0.056164597991990035,0.0,0.024643880983182407,0.07853994878361076,-9.717221730995007,8.97,1.0,0.0,1.0,0.0,0.27157426297565396,0.9321389329052305,0.05680401016787321,0.0,0.004839932794478249,0.0002949427193352914,0.0
1897.5,0.9493279620112566,0.057163578758052405,0.0,0.016675666259168706,0.07847626131953428,7.147416850854427,7.97,1.0,0.0,0.0,0.0,0.2003202522277166,0.960129560364697,0.05781399467636328,0.0,0.005008858165814442,0.00030160731560338545,0.0
1897.75,0.9542681924069515,0.05321526090186966,0.0,0.02804668054729328,0.07360495110024451,5.190734328514246,8.06,1.0,0.0,0.0,0.0,0.13053036938468637,0.9650835000208222,0.053818382142822294,0.0,0.005059516110295941,0.00028214654118094223,0.0
1898.0,0.9469558129833455,0.05084642190631337,0.0,0.02186743650324867,0.07185603807257585,2.5637891510989164,8.18,1.0,0.0,0.0,0.0,0.385961158401601,0.957612187038149,0.05141861174215691,0.0,0.00504498743043521,0.0002708886263571286,0.0
1898.25,0.9295295890371218,0.0683439349006293,0.011184071069779079,0.021474273956496176,0.07281411695215594,5.814566319389947,8.09,1.0,0.0,0.0,0.0,0.05918123523403167,0.9398825843788076,0.069105141911147,0.011309928731922358,0.004975785635235082,0.0003658460941369904,0.011813349084465448
1898.5,0.9166207279170432,0.07429950447120423,-0.0027317511979454007,0.02694717510677242,0.07566278659611991,-12.710061466130185,7.75,1.0,0.0,0.0,0.0,0.19242041924235118,0.9266940201391344,0.07511602606808737,-0.002762177133558994,0.0049296568317168344,0.0003995884542584728,-0.002939447383891828
1898.75,0.9216151484263121,0.06660398829512304,0.0,0.026478224242424242,0.0824744356314826,-3.11743400881781,7.14,1.0,0.0,0.0,0.0,0.13606634028216968,0.9315771535141125,0.0673239300966405,0.0,0.004979089879328616,0.0003598326748528744,0.0
1899.0,0.9781447220198127,0.06995991640853265,0.005922132396378151,0.0286194899103139,0.08533121212121211,4.155034300251614,6.32,0.0,0.0,0.0,0.0,0.08451586414707035,0.9885131339877038,0.07070149709514623,0.005986146440813169,0.005308311049693045,0.000379666718990376,0.006424242424242424
1899.25,0.9771620817368465,0.07001340843133752,0.0,0.027264415656008817,0.08053256726457399,3.6648733753603224,5.59,0.0,0.0,0.0,0.0,0.0816768867345336,0.9872879123849925,0.07073892155769122,0.0,0.005326631468200727,0.0003816517561584891,0.0
1899.5,0.9922397420026983,0.061664542274119785,0.0,0.026659025803054237,0.07822508269018744,8.733430256511099,5.98,0.0,0.0,1.0,0.0,0.050692252487589004,1.0022603707687945,0.06228729246240899,0.0,0.005432056619494879,0.0003375850319925437,0.0
1899.75,0.9974325518852581,0.061271905715428496,0.0,0.025809120323559146,0.0722740916271722,10.962740422030848,5.51,0.0,0.0,1.0,0.0,0.08890412944301421,1.0072174208655338,0.06187298652882693,0.0,0.005482403445799667,0.00033678197727761796,0.0
1900.0,0.9803541991016581,0.05725623066918182,0.004538357125482633,0.027133485772357722,0.06646921132457027,1.6114085391846444,5.17,0.0,0.0,1.0,0.0,0.6117189562679776,0.9896658820840342,0.057800066630965596,0.004582878662076375,0.005409961177685646,0.00031596129785003133,0.00455005055611729
1900.25,0.9787270130418814,0.06201034665106428,0.0,0.026757875514403295,0.06419801829268293,-7.621226860493735,4.96,0.0,0.0,1.0,0.0,0.11218389870277871,0.9876965934327897,0.06257864279691819,0.0,0.005422268044824029,0.0003435449482992235,0.0
1900.5,0.9707076255449835,0.06754940649163878,0.0,0.02663265907915158,0.0635832818930041,-2.1715976296418305,4.9,0.0,0.0,1.0,0.0,0.04915413153010395,0.9792601471917343,0.06814455764327475,0.0,0.0053977359201534125,0.000375616558693724,0.0
1900.75,0.965883141791595,0.06798316781426739,0.0,0.027478413436692505,0.06337589239524057,-0.7788021776928389,4.97,0.0,0.0,1.0,0.0,0.06480547256707152,0.9740334743754591,0.06855682460960513,0.0,0.005388399838831523,0.00037925963777996486,0.0
1901.0,1.0238143769849375,0.06611664602804959,0.0,0.025893972142170988,0.06319235142118862,2.6285459116303755,4.15,0.0,0.0,0.0,0.0,0.033636611228592635,1.0320536703040355,0.0666487292378052,0.0,0.0057300388913345025,0.00037003871172527474,0.0
1901.25,1.0619076559983622,0.0651731770649541,0.0,0.02585615668202765,0.05867300672430356,-1.2245621924206418,4.23,0.0,0.0,0.0,0.0,0.11472042917669245,1.0700231873618669,0.06567125706234579,0.0,0.005962308978807448,0.0003659288230919232,0.0
1901.5,1.060565310347695,0.058928657399619666,0.0,0.022788293453724604,0.055936405529953916,5.58393163824249,4.18,0.0,0.0,0.0,0.0,0.10140752246492632,1.068224468319875,0.059354226567033014,0.0,0.005973174751681098,0.0003318901392451513,0.0
1901.75,1.05964913075999,0.060619655558189316,0.01771261021869775,0.02264532150776053,0.054275124153498874,4.246033198177734,4.0,0.0,0.0,0.0,0.0,0.04499163838903468,1.0668417707725992,0.06103112700421948,0.017840526602951514,0.005985207592234268,0.0003423975089049356,0.01670428893905192
1902.0,1.0262713409951518,0.06323359340647818,0.0,0.02321940713293191,0.05274372505543237,-7.750518796477657,3.7,0.0,0.0,0.0,0.0,0.39910674095274173,1.032779836496846,0.06363461362579263,0.0,0.005813285482508205,0.0003581849320670474,0.0
1902.25,1.0214732310292796,0.06220676345104773,0.0,0.024454547531992686,0.054563733209819366,4.1150237796721,3.38,0.0,0.0,0.0,0.0,0.44318072225780536,1.0274847748181237,0.06257286083969044,0.0,0.005802599853180945,0.0003533728985772753,0.0
1902.5,1.0376407785173212,0.06701629941549303,0.0,0.023433426916221033,0.05351224862888483,0.6012517451669197,3.04,0.0,0.0,0.0,0.0,0.27935905681352124,1.0432640366234915,0.06737947900204724,0.0,0.005911848094119712,0.00038181824594495247,0.0
1902.75,1.0343227864158602,0.06527299468063624,0.0,0.021711251060220527,0.051975891265597145,18.048481319839915,3.68,0.0,0.0,1.0,0.0,0.3450679941443591,1.039436959230183,0.06559573471816543,0.0,0.005911629316585284,0.0003730651146848287,0.0
1903.0,1.0685869462632818,0.07031853916479605,0.0,0.02050091791346543,0.049322307039864295,2.8128324509600233,3.36,0.0,0.0,1.0,0.0,0.5371141103328665,1.0733560471481698,0.07063237063029126,0.0,0.006126745206286785,0.0004031714726139431,0.0
1903.25,1.0855919972194183,0.06922910407602036,0.0,0.02050141528507885,0.04688253133845532,-9.255961525841094,3.28,0.0,0.0,1.0,0.0,0.7721847618806204,1.0899080253905165,0.06950434078024931,0.0,0.00624381679860316,0.0003981733875058549,0.0
1903.5,1.0771923061816389,0.07074588213719353,0.0,0.02073232417138238,0.046664415689446015,0.09090115958390044,3.49,0.0,0.0,1.0,0.0,0.9426853058069005,1.0809445022136568,0.07099231206127807,0.0,0.006214500920259376,0.0004081447176359758,0.0
1903.75,1.0244701944226777,0.06805044468553452,0.0,0.02034428813559322,0.046392400970088926,-1.739629990881042,3.99,0.0,0.0,1.0,0.0,0.9574939617843548,1.0275300384789903,0.06825369486287894,0.0,0.005927614022296839,0.0003937418309849667,0.0
1904.0,0.9947261865657476,0.06553925534281206,0.019530343733391926,0.020872952822240946,0.048369788135593214,10.948310815572881,4.71,0.0,0.0,1.0,0.0,0.970110918781718,0.9972003634526646,0.06570227076649843,0.019588676134388753,0.005772297810144487,0.0003803178253504332,0.01906779661016949
1904.25,0.9741261348043879,0.0637201489206497,0.0,0.02120044880174292,0.04786263689974726,-8.100051981556078,5.24,0.0,0.0,1.0,0.0,0.9673808289988037,0.9760608479721337,0.06384670359027907,0.0,0.005669210993386183,0.0003708379806827505,0.0
1904.5,0.9641174354374911,0.06559344487569248,0.0,0.021391378860374077,0.04936204793028323,1.7224785289711164,5.19,0.0,0.0,1.0,0.0,0.8760106273143528,0.9655486963244547,0.06569082028727727,0.0,0.005626578295101089,0.00038280259195915103,0.0
1904.75,0.9878044773945196,0.06368011114430754,0.0,0.020758018242122717,0.049202957807742496,6.521090839253674,4.54,0.0,0.0,0.0,0.0,0.25018761924556476,0.9887751417094149,0.06374268629239695,0.0,0.005779422858386325,0.00037257807429941757,0.0
1905.0,1.0058332272056763,0.06648375452944452,0.0,0.02045550060802594,0.04689299336650083,-1.2314823531035302,4.34,0.0,0.0,0.0,0.0,0.016244826603923294,1.0063186174546574,0.06651583794575193,0.0,0.005899830390222779,0.0003899681028818517,0.0
